excel_sheet,excel_row,year,operation_name_raw,operation_name_canonical_candidate,source_url,source_url_normalized,matched_source_slug,matched_operation_slug,excel_agencies,excel_countries,excel_crime_types_detected,excel_crime_label_raw,wiki_agencies,wiki_countries,wiki_crime_types,review_status,review_note
sheet2_extracted,293,2024,Operation Bali Becik 2024,Operation Bali Becik 2024,https://www.aljazeera.com/news/2024/6/28/indonesia-says-will-deport-103-taiwanese-suspected-of-cybercrimes-in-bali,https://aljazeera.com/news/2024/6/28/indonesia-says-will-deport-103-taiwanese-suspected-of-cybercrimes-in-bali,2024-06-28_aljazeera-com_indonesia-says-will-deport-103-taiwanese-suspected-of-cybercrimes-in-bali,,"인도네시아 발리 이민국, 발리 베칙 태스크포스, BAIS TNI(인도네시아 군사전략정보국 데봐 타스크포스), 인도네시아 법무인권부(Kemenkumham), 인도네시아 이민국 총국, 각국 관련 당국(말레이시아 등과 협력)","인도네시아, 말레이시아",malware-ic,"사이버 사기(인터넷 사기), 비자 남용, 불법 금융거래, 신분도용, 계정 정보 유출",,,,,
sheet2_extracted,343,2024,Operation Cronos,Operation Cronos,https://www.theguardian.com/technology/2024/feb/20/uk-and-fbi-lock-cybercrime-group-out-of-lockbit-website,https://theguardian.com/technology/2024/feb/20/uk-and-fbi-lock-cybercrime-group-out-of-lockbit-website,,,"영국 국가범죄청(NCA), 미국 연방수사국(FBI), 프랑스 경찰, 독일 경찰, 일본 경찰, 호주 경찰, 뉴질랜드 경찰, 캐나다 경찰, 유로폴 등","영국, 미국, 프랑스, 독일, 일본, 호주, 뉴질랜드, 캐나다, 폴란드, 우크라이나 등 11개국","ransomware-ic, malware-ic","랜섬웨어, 데이터 유출, 컴퓨터 무단 침입, 금전 갈취, 조직범죄",,,,,
sheet2_extracted,347,2024,Operation Cyber Slaves,Operation Cyber Slaves,https://www.indiatoday.in/programme/newstrack-with-rahul-kanwal/video/operation-cyber-slaves-india-today-exposes-ruthless-cybercrime-syndicates-top-focus-on-rahul-kanwals-show-2642515-2024-11-29,https://indiatoday.in/programme/newstrack-with-rahul-kanwal/video/operation-cyber-slaves-india-today-exposes-ruthless-cybercrime-syndicates-top-focus-on-rahul-kanwals-show-2642515-2024-11-29,,,"India Today(미디어), 인도 내무부, 인도 사이버범죄조정센터(I4C), 각 지역 경찰, 국제 협력기관","인도, 캄보디아, 미얀마, 라오스",malware-ic,"사이버범죄, 피싱, 신분도용, 강제 노동(사이버 노예), 조직범죄, 인간 밀매",,,,,
sheet2_extracted,312,2024,Operation Destabilise,Operation Destabilise,https://therecord.media/russian-money-laundering-networks-trafficking-cybercrime-kremlin,https://therecord.media/russian-money-laundering-networks-trafficking-cybercrime-kremlin,,operation-destabilise,"영국 국가범죄수사국(NCA), 미국 재무부(US Treasury), 미국 연방수사국(FBI), 영국 런던경찰청(Metropolitan Police), 프랑스 중앙경찰사법국(Direction Centrale de la Police Judiciaire) 등 국제법집행기관","영국, 미국, 프랑스, 러시아, 중동, 남미 등","ransomware-ic, malware-ic","자금세탁, 불법 금융거래, 마약 밀매, 랜섬웨어 공격, 불법 암호화폐 거래, 러시아 엘리트 및 첩보 활동 자금 지원",,,,,
sheet2_extracted,448,2024,Operation Endgame2,Operation Endgame2,https://vancouver.citynews.ca/2025/04/09/surrey-resident-arrested-in-operation-endgame-international-cybercrime-crackdown/,https://vancouver.citynews.ca/2025/04/09/surrey-resident-arrested-in-operation-endgame-international-cybercrime-crackdown,,,"캐나다 왕립기마경찰(RCMP), National Cybercrime Coordination Centre(CNC3), Europol, 미국 및 유럽 각국 법집행기관, Spamhaus 등 민간 파트너","캐나다, 미국, 독일, 프랑스, 네덜란드, 덴마크, 체코, 영국","ransomware-ic, malware-ic","악성코드유포, 봇넷운영, 랜섬웨어 공격, 불법 데이터 침해, 사기",,,,,
sheet2_extracted,342,2024,Operation HAECHI V,Operation HAECHI V,https://www.helpnetsecurity.com/2024/12/02/haechi-v-interpol-global-operation-targeting-cyber-fraud/,https://helpnetsecurity.com/2024/12/02/haechi-v-interpol-global-operation-targeting-cyber-fraud,,operation-haechi-v,"INTERPOL, 각국 법집행기관(40개국 이상), 한국 경찰, 중국(베이징) 경찰 등","나이지리아, 한국, 중국, 미국, 영국, 프랑스, 독일 등 40개국",malware-ic,"보이스피싱, 연애 사기(로맨스 스캠), 온라인 섹스토션(성적 협박), 투자 사기, 불법 온라인 도박, 비즈니스 이메일 침해(BEC), 이커머스 사기, 암호화폐 사기",,,,,
sheet2_extracted,337,2024,Operation Jackal III,Operation Jackal III,https://cyberscoop.com/300-arrests-made-in-crackdown-of-west-african-cyber-fraud-group/,https://cyberscoop.com/300-arrests-made-in-crackdown-of-west-african-cyber-fraud-group,,operation-jackal-iii,"INTERPOL, 각국 법집행기관(40개국 이상), 미국 법무부, FBI 등","나이지리아, 미국, 영국, 프랑스, 독일, 이탈리아, 스페인, 네덜란드, 남아프리카공화국, 아일랜드 등 40개국 이상",malware-ic,"컴퓨터사기(금융사기, 비즈니스 이메일 침해, 투자 사기, 실업 보험 사기), 인신매매, 마약 밀수, 폭력범죄, 자금세탁",,,,,
sheet2_extracted,379,2024,Operation Nebulae,Operation Nebulae,https://itwire.com/business-it-news/security/five-australians-held-in-operation-to-take-down-cyber-crime-ring.html,https://itwire.com/business-it-news/security/five-australians-held-in-operation-to-take-down-cyber-crime-ring.html,,,"Australian Federal Police(AFP), Victoria Police, Queensland Police, NSW Police, South Australia Police, Western Australia Police, Europol, 각국 법집행기관","호주, 영국, 캐나다, 아일랜드, 전 세계(피해자 및 용의자 국적 다양)",malware-ic,"피싱, 신분정보 도용, 불법 금융거래, 조직범죄, 마약 관련 범죄(일부 용의자)",,,,,
sheet2_extracted,488,2024,Operation Red Card,Operation Red Card,https://www.techradar.com/pro/security/interpol-operation-arrests-300-suspects-linked-to-african-cybercrime-rings,https://techradar.com/pro/security/interpol-operation-arrests-300-suspects-linked-to-african-cybercrime-rings,,operation-red-card,"Interpol, 각국 경찰 및 사이버범죄수사기관, Group-IB, Trend Micro, Kaspersky","베냉, 코트디부아르, 나이지리아, 르완다, 남아프리카공화국, 토고, 잠비아",malware-ic,"사이버범죄(모바일 뱅킹 사기, 투자 사기, 온라인 카지노 사기, SIM 박스 사기, SMS 피싱, 악성코드 기반 휴대폰 해킹, 신분 사칭, 불법 자금 세탁, 인신매매 등)",,,,,
sheet2_extracted,373,2024,Operation Serengeti,Operation Serengeti,https://tech-ish.com/2024/11/27/kenya-cybercrime-interpol-banking-fraud/,https://tech-ish.com/2024/11/27/kenya-cybercrime-interpol-banking-fraud,,operation-serengeti,"INTERPOL(인터폴), AFRIPOL(아프리카경찰기구), Kaspersky(카스퍼스키), 각국 법집행기관, 인터넷 서비스 제공업체(ISP), 민간 보안기업","케냐, 아랍에미리트, 나이지리아, 중국, 아프리카 19개국(세네갈, 카메룬, 앙골라 등 포함)","ransomware-ic, malware-ic","사이버범죄(온라인 신용카드 사기, 은행 시스템 조작, 불법 금융거래, 랜섬웨어, 피싱, 조직범죄, 자금세탁)",,,,,
sheet2_extracted,336,2024,Operation Synergia II,Operation Synergia II,https://www.techradar.com/pro/interpol-says-it-disrupted-thousands-of-cybercrime-instances-in-major-operation,https://techradar.com/pro/interpol-says-it-disrupted-thousands-of-cybercrime-instances-in-major-operation,,operation-synergia-ii,"INTERPOL, 각국 법집행기관(95개국), 민간 파트너","호주, 오스트리아, 벨기에, 브라질, 캐나다 등 95개국","ransomware-ic, malware-ic","피싱, 정보탈취 악성코드(인포스틸러), 랜섬웨어",,,,,
sheet2_extracted,290,2024,Operation Trust No One,Operation Trust No One,https://www.weforum.org/stories/2024/11/industry-experts-public-sector-are-disrupting-cybercriminals/,https://weforum.org/stories/2024/11/industry-experts-public-sector-are-disrupting-cybercriminals,,,"World Economic Forum, Cybercrime Atlas, Cyber Threat Alliance(CTA), INTERPOL, 각국 법집행기관(영국, 태국, 필리핀 등), 민간 사이버보안 기업(Fortinet, Microsoft, PayPal 등), 비영리단체, 학계","영국, 태국, 필리핀, 서아프리카, 라틴아메리카, 유럽, 북미 등",malware-ic,"사이버 사기, 신분도용, 불법 금융거래, 데이터 절도, 피싱, 인신매매, 계정 정보 유출, 불법 서버 운영, 조직적 사이버범죄",,,,,
sheet2_extracted,306,2024,(가칭)Operation AI Sentinel,Operation AI Sentinel,https://thehackernews.com/2024/10/openai-blocks-20-global-malicious.html,https://thehackernews.com/2024/10/openai-blocks-20-global-malicious.html,,,"OpenAI, Meta(협조), 각국 사이버보안 기관(특정 기관 명시되지 않음)","미국, 이스라엘, 중국, 이란, 인도, 르완다, 유럽연합 등",malware-ic,"사이버범죄, 악성코드 개발, 피싱, 사회적 조작(소셜 엔지니어링), 허위정보(디스인포메이션), 선거 개입, 가짜 계정 생성, 불법 데이터 수집",,,,,
sheet2_extracted,320,2024,(가칭)Operation Ivanov Cutoff,Operation Ivanov Cutoff,https://therecord.media/cryptocurrency-exchanges-seizures-ivanov-sanctions-us-netherlands,https://therecord.media/cryptocurrency-exchanges-seizures-ivanov-sanctions-us-netherlands,,,"미국 재무부(OFAC, FinCEN), 미국 법무부(DOJ), 미국 국무부, 미국 비밀경찰(US Secret Service), 네덜란드 경찰, 네덜란드 재정정보조사서비스(FIOD)","미국, 네덜란드","ransomware-ic, malware-ic","자금세탁, 해킹 및 랜섬웨어 등 사이버범죄 자금 유통, 불법 금융거래, 신분도용, 카드 정보 유출(카딩), 불법 암호화폐 거래",,,,,
sheet2_extracted,324,2024,(가칭)Operation Rydox,Operation Rydox,https://cyberscoop.com/rydox-cybercriminal-marketplace-seized-doj-albania-kosovo/,https://cyberscoop.com/rydox-cybercriminal-marketplace-seized-doj-albania-kosovo,2024-12-12_cyberscoop-com_rydox-cybercriminal-marketplace-seized-doj-albania-kosovo,,"미국 연방수사국(FBI) 피츠버그 사무소, 알바니아 특별반부패기구(SPAK), 알바니아 국가수사국(BKH), 코소보 특별검찰청, 코소보 경찰, 말레이시아 왕립경찰","미국, 알바니아, 코소보, 말레이시아",malware-ic,"신분도용, 불법 금융거래, 자금세탁, 불법 소프트웨어 및 데이터 유통, 불법 접근장치 판매, 해킹 도구 판매",,,,,
sheet2_extracted,339,2024,(가칭)Operation Warzone RAT,Operation Warzone RAT,https://www.theguardian.com/australia-news/2024/feb/13/daniel-meli-arrest-malta-cybercrime-australia-trojan-software,https://theguardian.com/australia-news/2024/feb/13/daniel-meli-arrest-malta-cybercrime-australia-trojan-software,,,"몰타 경찰, 몰타 검찰청, 미국 법무부(DOJ), 미국 연방수사국(FBI), 호주 연방경찰(AFP), 기타 국제 협력기관","몰타, 미국, 호주",malware-ic,"불법 원격접속 트로이목마(RAT) 판매 및 유통, 불법 전자감청장치 판매, 컴퓨터 무단 침입 음모, 보호된 컴퓨터 권한 없이 손상, 사이버범죄 조직 가담",,,,,
sheet2_extracted,341,2024,(가칭)Operation 911 S5,Operation 911 S5,https://www.business-standard.com/world-news/man-suspected-of-operating-world-s-largest-ever-cybercrime-botnet-held-124053000064_1.html,https://business-standard.com/world-news/man-suspected-of-operating-world-s-largest-ever-cybercrime-botnet-held-124053000064_1.html,,,"미국 법무부(DOJ), 미국 연방수사국(FBI), 싱가포르 경찰, 태국 경찰, 기타 국제 법집행기관","미국, 싱가포르, 태국 등","csam-ic, malware-ic","신분도용, 아동 성착취, 금융사기, 불법 금융거래, 팬데믹 구제금융 사기, 컴퓨터 사기 및 사기 음모, 자금세탁 음모",,,,,
sheet2_extracted,353,2024,(가칭)Operation PopeyeTools,Operation PopeyeTools,https://thecyberexpress.com/justice-department-shuts-popeyetools-website/,https://thecyberexpress.com/justice-department-shuts-popeyetools-website,,,"미국 법무부, 미국 연방수사국(FBI), 영국 경찰, 말레이시아 경찰, 국제 협력기관","미국, 영국, 말레이시아, 아프가니스탄, 파키스탄(용의자 국적 포함)","ransomware-ic, malware-ic","신용카드 정보 절도, 신분도용, 불법 금융거래, 불법 접근장치 판매, 금융사기, 조직범죄, 랜섬웨어 등 사이버범죄",,,,,
sheet2_extracted,354,2024,(가칭)Operation Lusaka Scam,Operation Lusaka Scam,https://therecord.media/zambia-guilty-pleas-chinese-nationals-scam-call-center,https://therecord.media/zambia-guilty-pleas-chinese-nationals-scam-call-center,2024-06-05-therecord-zambia-golden-top-guilty-pleas,,"잠비아 마약단속위원회(DEC), 잠비아 경찰, 이민국, 반테러리즘 부서","잠비아, 중국, 카메룬, 싱가포르, 페루, 아랍에미리트, 아프리카 다수국(피해자 및 용의자 국적 포함)",malware-ic,"컴퓨터 관련 허위표시, 신분도용, 불법 네트워크 운영, 인터넷 사기, 온라인 사기, 자금세탁, 조직범죄",,,,,
sheet2_extracted,359,2024,(가칭)Operation Belgium Phish,Operation Belgium Phish,https://thehackernews.com/2024/12/phone-phishing-gang-busted-eight.html,https://thehackernews.com/2024/12/phone-phishing-gang-busted-eight.html,,,"벨기에 경찰, 네덜란드 경찰, 유로폴, 유로저스트","벨기에, 네덜란드, 유럽 10개국 이상(피해자 국적 포함)",malware-ic,"피싱, 신분도용(경찰/은행 직원 사칭), 비싱(vishing), 온라인·오프라인 금융사기, 불법 금융거래, 조직범죄",,,,,
sheet2_extracted,369,2024,(가칭)Operation Telangana Scam,Operation Telangana Scam,https://the420.in/telangana-cyber-security-bureau-cracks-down-on-cybercrime-arrests-21-cybercrime-criminals-in-major-operation/,https://the420.in/telangana-cyber-security-bureau-cracks-down-on-cybercrime-arrests-21-cybercrime-criminals-in-major-operation,,,"Telangana Cyber Security Bureau(TGCSB), 각 지역 경찰(하이데라바드, 사이버바드, 라차콘다, 카니마가르, 자크티알 등)","인도, 두바이",malware-ic,"컴퓨터사기, 비즈니스 사기, 아르바이트 사기, KYC 사기, 결혼 사기, 불법 금융거래, 암호화폐 자금 이체, 조직범죄",,,,,
sheet2_extracted,371,2024,(가칭)Operation Naija CyberFront,Operation Naija CyberFront,https://www.arise.tv/interpol-nigeria-setting-pace-in-fight-against-cybercrime-in-africa/#google_vignette,https://arise.tv/interpol-nigeria-setting-pace-in-fight-against-cybercrime-in-africa,,,"Interpol(인터폴), Nigeria Police Force National Cybercrime Centre(NPF-NCCC), Office of the National Security Adviser(ONSA), National Identity Management Commission(NIMC), ECOWAS(서아프리카경제공동체), British National Crime Agency, UNODC(유엔마약범죄사무소), 각국 법집행기관, 민간기업, 시민사회단체","나이지리아, 영국, 프랑스, 아프리카 각국, 전 세계(Interpol 회원국 196개국 및 파트너 13개기관 포함)",malware-ic,"사이버범죄(신분도용, 온라인사기, 금융사기, 조직범죄 등)",,,,,
sheet2_extracted,376,2024,(가칭)Operation Grandparent Scam,Operation Grandparent Scam,https://dominicantoday.com/dr/local/2024/09/25/santiago-prosecutors-office-charges-21-in-major-cybercrime-operation-targeting-elderly-americans/,https://dominicantoday.com/dr/local/2024/09/25/santiago-prosecutors-office-charges-21-in-major-cybercrime-operation-targeting-elderly-americans,,,"Santiago 검찰청(Santiago Prosecutor’s Office), 미국 연방수사국(HSI), 미국 법무부(DOJ), 뉴욕시경찰(NYPD), FBI, 사회보장국 감사관실(SSA-OIG)","도미니카공화국, 미국",malware-ic,"컴퓨터사기(할머니 사기, “grandparent scam”), 신분도용, 불법 금융거래, 조직범죄, 사기, 자금세탁",,,,,
sheet2_extracted,380,2024,(가칭)Operation Kandy Sweep,Operation Kandy Sweep,https://lankasara.com/news/the-growing-menace-of-chinese-cyber-criminals-in-sri-lanka-behind-the-kandy-arrest/,https://lankasara.com/news/the-growing-menace-of-chinese-cyber-criminals-in-sri-lanka-behind-the-kandy-arrest,,,"스리랑카 경찰, Criminal Investigations Department(CID), 이민국, 각 지역 경찰서, 중국 대사","스리랑카, 중국, 인도, 태국, 베트남, 필리핀(피해자 및 용의자 국적 포함), 전 세계(피해자 국적 다양)",malware-ic,"온라인 금융사기, 신분도용, 불법 금융거래, 조직범죄, 여권 및 비자 위조, 관광비자 남용",,,,,
sheet2_extracted,383,2024,(가칭)Operation Nemesis Market,Operation Nemesis Market,https://therecord.media/nemesis-cybercrime-market-takedown-germany,https://therecord.media/nemesis-cybercrime-market-takedown-germany,the-record-911-s5-botnet-dismantling,,"독일 연방범죄청(BKA), 프랑크푸르트 사이버범죄특별수사팀(ZIT), 미국 연방수사국(FBI), 미국 마약단속국(DEA), 미국 국세청 범죄수사국(IRS-CI), 리투아니아 법집행기관","독일, 리투아니아, 미국","ransomware-ic, dark-web-ic, malware-ic","마약류 밀매, 불법 데이터 거래, 랜섬웨어, 피싱, DDoS공격, 신분도용, 조직범죄",,,,,
sheet2_extracted,384,2024,(가칭)Operation Quezon FakeGov,Operation Quezon FakeGov,https://dailypost.ng/2024/10/29/nigerian-national-wanted-in-us-cybercrime-case-arrested-in-philippines/,https://dailypost.ng/2024/10/29/nigerian-national-wanted-in-us-cybercrime-case-arrested-in-philippines,,,"필리핀 이민국(Fugitive Search Unit), 미국 법무부(US Department of Justice), 미국 국방부 범죄수사국(US Defense Criminal Investigative Service)","필리핀, 미국, 나이지리아(용의자 국적 포함)",malware-ic,"컴퓨터사기, 신분도용(미 정부 기관 사칭), 불법 금융거래, 조직범죄",,,,,
sheet2_extracted,477,2024,(가칭)Operation Jackpot Crew,Operation Jackpot Crew,https://gbhackers.com/two-cybercriminals-arrested/,https://gbhackers.com/two-cybercriminals-arrested,,,"FBI Cyber Task Force, Western District of New York, 각주 및 지역 경찰(뉴욕, 매사추세츠, 일리노이 등), 미국 법무부","미국, 베네수엘라",malware-ic,"은행 절도, 음모, ATM 해킹(ATM 논리적 공격, ATM 잭포팅), 조직범죄(트렌 데 아라구아 조직 연계)",,,,,
sheet2_extracted,537,2024,(가칭)Operation Naija-Japan Scam,Operation Naija-Japan Scam,https://www.thecable.ng/npf-eleven-cybercrime-suspects-arrested-33320-recovered-in-joint-operation-with-japanese-police/,https://thecable.ng/npf-eleven-cybercrime-suspects-arrested-33320-recovered-in-joint-operation-with-japanese-police,,,"Nigeria Police Force, National Cybercrime Centre, National Central Bureau (Nigeria), NCB Tokyo, National Police Agency of Japan","나이지리아, 일본",malware-ic,"사이버범죄(사기, 사기성 연애 사기)",,,,,
sheet2_extracted,509,2025,biggest anti-cybercrime operation,biggest anti-cybercrime operation,https://punchng.com/12-filipinos-jailed-for-cybercrime-in-nigeria/,https://punchng.com/12-filipinos-jailed-for-cybercrime-in-nigeria,,,"Economic and Financial Crimes Commission (EFCC), Federal High Court Lagos","나이지리아, 필리핀, 카자흐스탄, 튀니지, 중국",malware-ic,"사이버범죄(사기, 신분 사칭, 나이지리아 헌법질서 위협 시도, 사이버테러, 신원 도용 등)",,,,,
sheet2_extracted,458,2025,crackdown,crackdown,https://timesofindia.indiatimes.com/city/hyderabad/agents-luring-people-to-myanmar-cybercrime-den-under-cops-radar/articleshow/118991601.cms,https://timesofindia.indiatimes.com/city/hyderabad/agents-luring-people-to-myanmar-cybercrime-den-under-cops-radar/articleshow/118991601.cms,,,"Telangana Cyber Security Bureau(TGCSB), Telangana Police, 인도 중앙정부(외무부), 각 지역 경찰서(Armoor, Jagtial, Sircilla, Rein Bazar in Hyderabad, Manakondur in Karimnagar)","인도, 미얀마, 태국, 라오스(피해자 구조 및 수사 협력, 미얀마에 위치한 범죄 조직 대상)",,"사이버 범죄(사기, 신분 도용, 암호화폐 사기 등), 인신매매(노동 착취, 강제 노동), 위조 여권 및 서류, 강제 구금",,,,,
sheet2_extracted,532,2025,cybercrime sting,cybercrime sting,https://www.brigadanews.ph/malaysian-supplier-of-text-scam-device-arrested-in-cybercrime-sting/,https://brigadanews.ph/malaysian-supplier-of-text-scam-device-arrested-in-cybercrime-sting,,,"Philippine National Police – Anti-cybercrime Group, Cybercrime Investigation and Coordinating Center (CICC), Bureau of Immigration, National Telecommunications Commission","필리핀, 말레이시아",,"사이버범죄(불법 SMS 블래스터, IMSI 캐처 판매 및 사용, 사기, 데이터 프라이버시법 위반 등)",,,,,
sheet2_extracted,483,2025,Eagle Flush Operation,Eagle Flush Operation,https://the420.in/inside-nigerias-biggest-cybercrime-crackdown-nine-chinese-nationals-jailed-in-global-scam-ring/,https://the420.in/inside-nigerias-biggest-cybercrime-crackdown-nine-chinese-nationals-jailed-in-global-scam-ring,,,"Economic and Financial Crimes Commission (EFCC), Federal High Court of Nigeria, Nigerian Immigration Service","나이지리아, 중국",malware-ic,"사이버범죄(경제사보타주, 금융테러, 신분 도용, 투자 사기, 피싱, 사이버테러 등)",,,,,
sheet2_extracted,517,2025,FBI seizure operation,FBI seizure operation,https://cybersecuritynews.com/russian-vps-servers-with-rdp-proxy-servers/,https://cybersecuritynews.com/russian-vps-servers-with-rdp-proxy-servers,,,"FBI, Trend Micro","미국, 러시아, 북한",malware-ic,"사이버범죄(사회공학, 악성코드유포, 암호화폐 절도, 데이터 절도, 사기 등)",,,,,
sheet2_extracted,457,2025,global operation,global operation,https://www.taipeitimes.com/News/world/archives/2025/05/25/2003837488,https://taipeitimes.com/News/world/archives/2025/05/25/2003837488,,,"Bundeskriminalamt(BKA, 독일 연방범죄수사청), 미국 법무부(DOJ), 영국, 캐나다, 덴마크, 네덜란드, 프랑스, 독일 경찰 및 수사기관","영국, 캐나다, 덴마크, 네덜란드, 프랑스, 독일, 미국","ransomware-ic, malware-ic","사이버 범죄(악성코드유포, 랜섬웨어, 사기, 데이터 절도, 공공기관 및 기업 대상 공격 등)",,,,,
sheet2_extracted,475,2025,HeartSender Group,HeartSender Group,https://www.dawn.com/news/1911691,https://dawn.com/news/1911691,,,"National Cyber Crime Investigation Agency (NCCIA), Federal Bureau of Investigation (FBI), 네덜란드 경찰","파키스탄, 미국, 네덜란드",,"사이버범죄(국제적 디지털 사기, 피싱킷·사기 페이지 템플릿·이메일 추출기 판매, 불법 금융거래, 불법 소프트웨어 유통, 조직범죄 등)",,,,,
sheet2_extracted,540,2025,Operation Chakra-IV,Operation Chakra-IV,https://www.freepressjournal.in/india/cbi-dismantles-global-cybercrime-network-targeting-germans-since-2021-in-operation-chakra-iv,https://freepressjournal.in/india/cbi-dismantles-global-cybercrime-network-targeting-germans-since-2021-in-operation-chakra-iv,2025-02-18_freepressjournal_operation-chakra-iv-german-tech-support-scam,operation-chakra-iv,"Central Bureau of Investigation(CBI), 독일 법집행기관","인도, 독일",malware-ic,"국제 사이버 사기(기술지원 사칭, 원격 접근을 통한 컴퓨터 및 은행 계좌 불법 접근, 자금 유도, 암호화폐 활용 범죄 수익 처리), 사기(IPC 420), 위조(IPC 467, 468, 471), 정보통신망법 위반(IT Act 66D)",,,,,
sheet2_extracted,420,2025,Operation Chakra-V,Operation Chakra-V,https://www.thehindu.com/news/national/operation-chakra-v-cbi-arrests-six-members-of-cybercrime-syndicate-targeting-japanese-citizens/article69632312.ece,https://thehindu.com/news/national/operation-chakra-v-cbi-arrests-six-members-of-cybercrime-syndicate-targeting-japanese-citizens/article69632312.ece,,operation-chakra-v,"인도 중앙수사국(CBI), 일본 국립경찰청(National Police Agency), Microsoft","인도, 일본",malware-ic,"컴퓨터사기, 기술지원 사기, 투자사기, 신분도용, 불법 전화센터 운영",,,,,
sheet2_extracted,397,2025,Operation Dolos,Operation Dolos,https://opengovasia.com/2025/01/07/australian-federal-police-advanced-tech-for-cyber-resilience/,https://opengovasia.com/2025/01/07/australian-federal-police-advanced-tech-for-cyber-resilience,,,"호주 연방경찰(AFP), Joint Policing Cybercrime Coordination Centre(JPC3), 국가 사이버보안기관, 글로벌 산업 파트너","호주, 필리핀, 동유럽 국가(범죄자 소재지, 구체적 국가명 불명)","ransomware-ic, malware-ic","온라인 사기, 피싱, 신분 도용, 불법 자금 이체, 데이터 침해, 랜섬웨어, 조직적 범죄",,,,,
sheet2_extracted,515,2025,Operation Hawk,Operation Hawk,https://www.insightsonindia.com/2025/05/01/operation-hawk/,https://insightsonindia.com/2025/05/01/operation-hawk,,,"Central Bureau of Investigation (CBI), FBI, Interpol, local cybersecurity units","인도, 미국","csam-ic, malware-ic","사이버범죄(온라인 아동성착취, 아동성착취물 유통, 성적 협박(섹스토션), 미성년자 위협 등)",,,,,
sheet2_extracted,453,2025,Operation Moonlander,Operation Moonlander,https://securityaffairs.com/177664/malware/operation-moonlander-dismantled-the-botnet-behind-anyproxy-and-5socks-cybercriminals-services.html,https://securityaffairs.com/177664/malware/operation-moonlander-dismantled-the-botnet-behind-anyproxy-and-5socks-cybercriminals-services.html,,,"미국 법무부, FBI, 네덜란드 국가경찰, 네덜란드 검찰청(Openbaar Ministerie), 태국 왕립경찰, Lumen Technologies’ Black Lotus Labs","미국, 네덜란드, 태국, 러시아, 카자흐스탄(운영자 국적 포함)",malware-ic,"컴퓨터 해킹, 봇넷운영, 불법 프록시 서비스 유통, 보호된 컴퓨터에 대한 손상, 도메인 거짓 등록, 공모",,,,,
sheet2_extracted,403,2025,Operation Phobos Aetor,Operation Phobos Aetor,https://www.europol.europa.eu/media-press/newsroom/news/key-figures-behind-phobos-and-8base-ransomware-arrested-in-international-cybercrime-crackdown,https://europol.europa.eu/media-press/newsroom/news/key-figures-behind-phobos-and-8base-ransomware-arrested-in-international-cybercrime-crackdown,2025-02-11-europol-phobos-8base-ransomware-arrests,,"Europol, FBI, 영국 국가범죄청(NCA), 바이에른 경찰, 미국 법무부(DOJ), 스위스 법집행기관, 태국 경찰, 기타 14개국 법집행기관","미국, 영국, 독일, 스위스, 태국, 벨기에, 프랑스, 이탈리아, 네덜란드, 기타 유럽·아시아·미주 국가","ransomware-ic, malware-ic","랜섬웨어(Phobos 및 8Base), 데이터 암호화, 이중 갈취(데이터 유출 협박), 불법 자금 이체, 컴퓨터 시스템 무단 접근, 조직적 범죄",,,,,
sheet2_extracted,510,2025,Operation Platforma,Operation Platforma,https://a2news.com/english/shqiperia/kronike/rreth-3-milione-euro-dem-me-mashtrime-finalizohet-operacioni-n-i1147943,https://a2news.com/english/shqiperia/kronike/rreth-3-milione-euro-dem-me-mashtrime-finalizohet-operacioni-n-i1147943,,,"Directorate for the Investigation of Cybercrimes (Albania), Directorate of the Special Operational Force (Albania), SPAK (Albanian Special Prosecution Office), Eurojust, Europol","독일, 알바니아, 키프로스, 이스라엘",malware-ic,"사이버범죄(온라인 투자 사기, 금융사기, 가짜 투자 플랫폼 운영 등)",,,,,
sheet2_extracted,461,2025,Operation Secure,Operation Secure,https://www.helpnetsecurity.com/2025/06/11/operation-secure-cybercrime-infostealer-crackdown/,https://helpnetsecurity.com/2025/06/11/operation-secure-cybercrime-infostealer-crackdown,2025-04-01_helpnetsecurity-com_operation-secure-disrupts-global-infostealer-malware-operations,,"INTERPOL, Group-IB, Kaspersky, Trend Micro 등","베트남, 스리랑카, 나우루, 홍콩 등 26개국",malware-ic,"사이버 범죄(정보탈취 악성코드유포, 피싱, 온라인 사기 등)",,,,,
sheet2_extracted,538,2025,Operation Talent,Operation Talent,https://cybernews.com/cybercrime/hacker-forums-cracked-nulled-mysellix-starkrdp-siezed-fbi-operation-talent/,https://cybernews.com/cybercrime/hacker-forums-cracked-nulled-mysellix-starkrdp-siezed-fbi-operation-talent,,operation-talent,"FBI, Europol, 호주 연방경찰(AFP), 독일 연방범죄수사청(BKA), 프랑스, 그리스, 이탈리아, 스페인, 루마니아 법집행기관, 미국 법무부(DOJ), 미국 재무부 OFAC","미국, 호주, 독일, 프랑스, 그리스, 이탈리아, 스페인, 루마니아(한글로: 미국, 호주, 독일, 프랑스, 그리스, 이탈리아, 스페인, 루마니아)",malware-ic,"해킹, 불법 소프트웨어 유통, 자격 증명 및 개인정보 도용, 해킹 도구 및 악성코드 판매, 사이버 범죄(피싱, 신분 도용 등)",,,,,
